ID,Date,Day,"High Temp","Low Temp",Precipitation,"Brooklyn Bridge","Manhattan Bridge","Williamsburg Bridge","Queensboro Bridge",Total,ID,Date,Day,"High Temp","Low Temp",Precipitation,"Brooklyn Bridge","Manhattan Bridge","Williamsburg Bridge","Queensboro Bridge",Total
57,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
58,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
59,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
66,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
70,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
71,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
72,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
73,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
74,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
75,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
76,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
77,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
78,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
79,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
80,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
81,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
82,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
83,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
84,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
85,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
86,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
87,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
88,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
89,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
96,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
100,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
101,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
102,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
103,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
104,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
105,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
106,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
107,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
108,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
109,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
110,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
111,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
112,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
113,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
114,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
115,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
116,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
117,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
118,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
119,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
126,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
130,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
131,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
132,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
133,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
134,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
135,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
136,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
137,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
138,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
139,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
140,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
141,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
142,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
143,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
144,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
145,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
146,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
147,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
148,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
149,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
156,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
160,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
161,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
162,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
163,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
164,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
165,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
166,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
167,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
168,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
169,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
170,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
171,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
172,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
173,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
174,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
175,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
176,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
177,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
178,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
179,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
186,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
190,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
191,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
192,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
193,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
194,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
195,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
196,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
197,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
198,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
199,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
200,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
201,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
202,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
203,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
204,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
205,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
206,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
207,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
208,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
209,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,3,"2016-04-04 00:00:00","2016-04-04 00:00:00",44.1,33.1,"0.47 (S)",521,1067,1440,1307,4335
6,"2016-04-07 00:00:00","2016-04-07 00:00:00",57,53.1,0.09,1276,2581,3282,2457,9596,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
10,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
11,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
12,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
13,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
14,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
15,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
16,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
17,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
18,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
19,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
20,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
21,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
22,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
23,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
24,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
